GEO_ID,Management occupations_telework_weighted,Business and financial operations occupations_telework_weighted,Computer and mathematical occupations_telework_weighted,Architecture and engineering occupations_telework_weighted,"Life, physical, and social science occupations_telework_weighted",Community and social service occupations_telework_weighted,Legal occupations_telework_weighted,"Arts, design, entertainment, sports, and media occupations_telework_weighted",Healthcare practitioners and technical occupations_telework_weighted,Healthcare support occupations_telework_weighted,Protective service occupations_telework_weighted,Food preparation and serving related occupations_telework_weighted,Building and grounds cleaning and maintenance occupations_telework_weighted,Personal care and service occupations_telework_weighted,Sales and related occupations_telework_weighted,Office and administrative support occupations_telework_weighted,"Farming, fishing, and forestry occupations_telework_weighted",Construction and extraction occupations_telework_weighted,"Installation, maintenance, and repair occupations_telework_weighted",Production occupations_telework_weighted,teleworker_estimate,total_workers,telework_score
01029,346.2142857142857,78.4,44.0,17.271428571428572,18.5,22.5,0.0,3.1395348837209305,27.069767441860463,9.555555555555555,6.758620689655173,14.705882352941176,0.0,14.75,293.04166666666663,437.3015873015873,7.529411764705882,8.18032786885246,5.703703703703703,41.126126126126124,1395.7478986410897,5628.0,0.24800069272229738
01031,1260.642857142857,562.4,260.0,89.89999999999999,109.15,252.5,134.75,170.1627906976744,145.67441860465115,67.0,85.51724137931035,59.11764705882353,0.0,113.5,951.1666666666666,1441.5873015873015,12.647058823529411,17.16393442622951,27.72222222222222,76.66666666666666,5837.268805275933,21725.0,0.2686890129010786
01033,964.6428571428571,663.2,232.0,130.2,49.95,123.5,36.75,151.32558139534885,156.09302325581396,88.33333333333333,53.793103448275865,59.35294117647059,0.0,78.5,1311.9166666666665,1713.015873015873,2.411764705882353,23.393442622950822,19.35185185185185,123.55855855855856,5981.288997173882,22436.0,0.26659337659002863
01035,104.39285714285714,47.2,0.0,4.871428571428571,7.4,7.5,9.625,31.3953488372093,10.69767441860465,22.22222222222222,19.862068965517242,9.941176470588236,0.0,2.75,195.54166666666666,324.5079365079365,3.3529411764705883,3.377049180327869,3.518518518518518,21.306306306306304,829.4621949846537,3892.0,0.2131197828840323
01037,134.125,116.80000000000001,74.0,33.65714285714286,0.0,15.0,7.875,20.72093023255814,20.46511627906977,21.22222222222222,9.10344827586207,13.0,0.0,29.5,268.66666666666663,310.031746031746,0.8823529411764706,4.081967213114754,6.388888888888888,25.36036036036036,1110.8808419688082,4110.0,0.27028730948146185
01039,799.4642857142857,349.6,162.0,108.94285714285714,50.56666666666667,143.5,108.5,59.02325581395349,93.95348837209302,32.77777777777778,36.41379310344828,33.0,0.0,76.0,720.9583333333333,1069.4285714285713,14.0,20.704918032786885,16.444444444444443,63.648648648648646,3958.9270404788667,14899.0,0.2657176347727275
01041,241.82142857142856,127.2,68.0,30.557142857142857,13.566666666666666,69.0,2.625,13.813953488372093,24.0,17.555555555555554,13.793103448275861,10.176470588235293,0.0,37.75,323.375,436.0952380952381,4.764705882352941,4.885245901639345,7.055555555555555,32.79279279279279,1478.8278594032558,5612.0,0.2635117354603093
01043,1647.1607142857142,695.2,269.0,251.1,74.0,183.5,231.0,203.4418604651163,230.13953488372093,99.88888888888889,60.689655172413794,89.05882352941177,0.0,197.25,1999.2916666666665,2167.809523809524,20.764705882352942,42.868852459016395,38.51851851851852,144.81981981981983,8645.502564381164,33003.0,0.26196111154686436
01045,907.1607142857142,416.0,188.0,81.48571428571428,51.800000000000004,129.0,54.25,95.44186046511628,104.83720930232558,33.11111111111111,59.86206896551724,52.588235294117645,0.0,100.0,1229.5833333333333,1339.047619047619,7.352941176470588,13.754098360655739,25.444444444444443,68.33333333333333,4957.052683405473,18025.0,0.2750098576091802
01047,650.1428571428571,180.0,43.0,35.42857142857143,122.71666666666667,162.5,57.75,15.069767441860465,89.30232558139535,56.44444444444444,57.93103448275862,32.529411764705884,0.0,106.75,565.5,961.4603174603174,5.764705882352941,9.327868852459018,9.981481481481481,125.45045045045045,3287.049903080321,14295.0,0.22994402959638482
01049,1448.9464285714284,558.4,139.0,104.5142857142857,68.45,120.5,83.125,150.69767441860466,139.62790697674419,100.77777777777777,59.724137931034484,68.70588235294117,0.0,195.25,1397.5,1778.1587301587301,19.58823529411765,28.622950819672134,26.72222222222222,233.15315315315314,6721.464385390712,28637.0,0.23471258809898773
01051,2411.6071428571427,1229.6000000000001,1108.0,178.0285714285714,111.61666666666667,215.0,302.75,255.55813953488374,219.72093023255815,52.55555555555555,116.13793103448276,75.3529411764706,0.0,188.5,1987.3749999999998,2523.6825396825398,10.823529411764707,33.08196721311476,25.09259259259259,121.26126126126125,11165.744768647604,33811.0,0.33024000380490387
01053,523.9464285714286,312.8,54.0,41.18571428571428,22.200000000000003,88.0,77.875,70.32558139534883,65.48837209302326,46.77777777777778,89.37931034482759,35.35294117647059,0.0,70.75,694.4166666666666,909.5873015873016,4.0588235294117645,12.147540983606557,9.148148148148147,65.13513513513513,3192.5747416948607,12182.0,0.2620731194955558
01055,2027.0714285714284,1164.0,380.0,329.04285714285714,146.76666666666668,333.0,295.75,286.3255813953488,300.93023255813955,172.11111111111111,124.0,171.8235294117647,0.0,212.5,2425.583333333333,2590.6349206349205,11.117647058823529,34.016393442622956,29.5,225.0900900900901,11259.263791417106,42367.0,0.26575551234255684
01057,246.44642857142856,180.0,28.0,20.814285714285713,18.5,71.5,20.125,17.58139534883721,40.93023255813954,33.11111111111111,15.172413793103448,17.235294117647058,0.0,25.25,353.16666666666663,316.66666666666663,4.235294117647059,6.163934426229509,4.87037037037037,43.37837837837838,1463.1474718405113,6380.0,0.2293334595361303
01059,634.9464285714286,158.4,170.0,38.08571428571428,112.23333333333333,107.5,34.125,37.674418604651166,41.76744186046511,25.555555555555554,19.862068965517242,25.176470588235293,0.0,77.75,685.75,693.047619047619,3.0,17.803278688524593,8.88888888888889,99.9099099099099,2991.4761282998425,12849.0,0.23281781681841718
01061,519.9821428571429,137.6,33.0,14.614285714285714,18.5,89.5,36.75,21.348837209302324,57.95348837209302,43.0,33.37931034482759,21.352941176470587,0.0,63.75,431.7083333333333,713.5555555555555,9.76470588235294,14.688524590163935,15.981481481481481,46.57657657657658,2323.006183093586,10047.0,0.231213912918641
01063,148.66071428571428,21.6,0.0,0.0,22.200000000000003,0.0,0.0,0.0,10.604651162790697,13.222222222222221,7.862068965517241,6.294117647058823,0.0,0.5,69.875,200.85714285714283,0.0,1.6885245901639345,1.1666666666666665,12.792792792792792,517.3239011900695,2204.0,0.23472046333487726
01065,196.89285714285714,125.60000000000001,64.0,41.628571428571426,34.53333333333333,32.5,18.375,15.69767441860465,26.697674418604652,24.666666666666664,11.172413793103448,11.882352941176471,0.0,22.75,270.29166666666663,402.3174603174603,8.588235294117647,4.622950819672131,2.6666666666666665,31.036036036036034,1345.919559943537,5083.0,0.26478842414785303
01067,355.4642857142857,232.8,37.0,43.84285714285714,14.183333333333334,62.0,22.75,24.488372093023255,44.372093023255815,42.77777777777778,8.96551724137931,33.529411764705884,0.0,25.25,368.3333333333333,403.5238095238095,5.764705882352941,3.8688524590163937,5.685185185185185,23.513513513513512,1758.113047987829,6868.0,0.2559861747215826
01069,2227.267857142857,1244.0,537.0,264.8285714285714,127.65,384.0,345.625,304.5348837209302,361.39534883720927,164.33333333333331,116.82758620689656,167.05882352941177,0.0,266.75,3175.25,2942.8888888888887,17.352941176470587,33.16393442622951,37.166666666666664,130.04504504504504,12847.138880402508,44291.0,0.290062064085311
01071,907.1607142857142,486.40000000000003,124.0,167.4,27.133333333333333,124.5,50.75,135.62790697674419,115.34883720930232,52.33333333333333,47.172413793103445,40.411764705882355,0.0,81.5,990.7083333333333,1214.1904761904761,8.588235294117647,19.655737704918035,19.185185185185183,143.6036036036036,4755.669874949048,20189.0,0.235557475603004
01073,18246.285714285714,14066.400000000001,6983.0,1841.3999999999999,1544.1333333333334,2878.0,4466.875,3172.186046511628,2356.0,940.6666666666666,885.7931034482758,954.8235294117646,0.0,2042.25,18572.125,22536.412698412696,20.52941176470588,209.42622950819674,172.57407407407408,757.2972972972973,102646.17810471434,302428.0,0.3394069930850131
01075,137.42857142857142,151.20000000000002,67.0,55.8,11.716666666666667,49.0,2.625,16.953488372093023,39.06976744186046,9.777777777777777,17.379310344827587,7.117647058823529,0.0,25.75,195.0,348.6349206349206,2.5294117647058822,5.950819672131148,8.148148148148147,41.93693693693694,1193.018466247463,5338.0,0.22349540394294923
01077,1910.125,1119.2,441.0,283.87142857142857,120.86666666666667,396.5,278.25,295.1162790697675,252.0,110.22222222222221,120.9655172413793,155.64705882352942,0.0,264.75,2429.9166666666665,3084.031746031746,14.588235294117647,36.16393442622951,29.09259259259259,156.3963963963964,11498.703744002743,40130.0,0.2865363504610701
01079,531.875,230.4,210.0,75.28571428571428,40.083333333333336,109.0,51.625,114.27906976744187,62.7906976744186,41.22222222222222,36.0,32.64705882352941,0.0,53.5,452.8333333333333,749.7460317460317,7.294117647058823,14.327868852459018,15.388888888888888,92.92792792792793,2921.2262645023598,12568.0,0.23243366203869825
01081,4959.321428571428,2517.6000000000004,1937.0,703.6999999999999,344.1,658.5,420.875,659.9302325581396,464.74418604651163,146.88888888888889,158.20689655172413,248.94117647058823,0.0,608.75,3859.3749999999995,4936.380952380952,8.823529411764707,47.26229508196722,49.18518518518518,272.9279279279279,23002.512699075083,72956.0,0.3152929532742349
01083,2616.4285714285716,1144.8,1331.0,674.0285714285714,88.18333333333334,288.5,200.375,314.5813953488372,200.5581395348837,89.33333333333333,130.06896551724137,102.94117647058823,0.0,170.25,1790.7499999999998,2507.396825396825,22.647058823529413,40.31147540983607,28.555555555555554,185.18018018018017,11925.889581761285,39595.0,0.3011968577285335
01085,133.46428571428572,79.2,59.0,27.9,0.0,35.5,23.625,11.930232558139535,12.186046511627907,25.22222222222222,9.10344827586207,7.352941176470588,0.0,5.0,159.79166666666666,230.4126984126984,5.764705882352941,2.5901639344262297,2.2777777777777777,25.765765765765764,856.0869548982959,3457.0,0.24763869103219435
01087,422.19642857142856,128.8,122.0,48.27142857142857,89.41666666666667,70.5,44.625,55.25581395348837,26.97674418604651,30.0,36.55172413793103,27.588235294117645,0.0,64.25,308.75,534.4126984126984,2.411764705882353,3.7868852459016393,5.0740740740740735,39.41441441441441,2060.2818782340787,7289.0,0.28265631475292613
01089,11489.821428571428,8661.6,11818.0,5203.571428571428,992.8333333333334,1427.5,1286.25,2040.0697674418604,990.046511627907,437.55555555555554,496.82758620689657,516.5882352941177,0.0,1073.0,8681.291666666666,11401.809523809523,23.764705882352942,94.47540983606558,84.05555555555556,417.07207207207205,67136.13278042477,172631.0,0.388899634367088
01091,282.125,226.4,26.0,30.557142857142857,64.13333333333334,68.0,22.75,12.558139534883722,42.883720930232556,28.555555555555554,15.448275862068964,12.941176470588236,0.0,70.25,381.3333333333333,378.19047619047615,5.705882352941177,5.983606557377049,6.87037037037037,27.657657657657655,1708.343671005961,6563.0,0.2602992032616122
01093,512.0535714285714,257.6,137.0,64.65714285714286,35.15,92.0,0.0,8.162790697674419,66.88372093023256,36.55555555555555,25.517241379310345,30.470588235294116,0.0,72.75,458.79166666666663,1056.1587301587301,2.6470588235294117,13.967213114754099,11.092592592592592,75.990990990991,2957.448863431045,11980.0,0.24686551447671495
01095,2430.1071428571427,1036.8,611.0,291.4,41.93333333333334,275.0,112.875,142.53488372093022,202.2325581395349,141.55555555555554,77.93103448275862,106.11764705882352,0.0,163.75,2038.8333333333333,2363.238095238095,20.705882352941178,43.295081967213115,28.944444444444443,226.57657657657657,10354.830569060683,38997.0,0.26552890142987107
01097,9472.0,5048.0,3038.0,1516.3428571428572,560.5500000000001,1427.5,1275.75,1391.4418604651162,1144.4651162790697,556.3333333333333,444.55172413793105,610.8823529411765,0.0,1165.0,10544.083333333332,12635.904761904761,36.94117647058823,169.44262295081967,124.22222222222221,639.3693693693693,51800.78073055057,174229.0,0.29731434336735313
01099,251.07142857142856,166.4,28.0,43.4,8.016666666666667,51.0,14.875,38.30232558139535,33.2093023255814,15.666666666666666,23.862068965517242,18.52941176470588,0.0,41.0,382.9583333333333,293.1428571428571,6.0588235294117645,6.688524590163935,7.4074074074074066,28.963963963963963,1458.5527805090992,6422.0,0.22711815330256918
01101,6525.214285714285,4138.400000000001,2602.0,682.0,506.28333333333336,1051.5,1407.875,885.9767441860465,507.5348837209302,324.1111111111111,392.55172413793105,337.4117647058824,0.0,626.0,5785.0,7615.079365079365,7.411764705882353,44.81967213114754,47.648148148148145,370.36036036036035,33857.17815733443,100599.0,0.3365558122579193
01103,2486.267857142857,1495.2,1145.0,720.0857142857143,131.35,382.5,269.5,421.95348837209303,281.86046511627904,179.44444444444443,150.75862068965517,160.88235294117646,0.0,253.5,3166.0416666666665,3315.6507936507933,7.294117647058823,62.06557377049181,31.703703703703702,281.8918918918919,14942.950690322827,51513.0,0.29008115796639344
01105,136.10714285714286,65.60000000000001,0.0,15.057142857142857,0.0,62.0,42.875,8.162790697674419,4.27906976744186,11.888888888888888,29.655172413793103,3.6470588235294117,0.0,1.5,71.5,200.25396825396825,0.7647058823529411,2.2622950819672134,0.42592592592592593,8.243243243243242,664.222404693071,2325.0,0.285687055781966
01107,444.0,96.0,75.0,33.214285714285715,37.0,64.5,20.125,23.86046511627907,44.18604651162791,36.44444444444444,15.586206896551724,16.176470588235293,0.0,25.25,339.0833333333333,548.8888888888889,7.88235294117647,6.688524590163935,5.611111111111111,38.06306306306306,1877.5601931991612,7136.0,0.2631110136209587
